id,ticker,insider_name,insider_cik,officer_title,role,transaction_date,transaction_code,transaction_direction,shares,price_per_share,total_value,accession_number,filed_date,price_entry,price_30d,price_90d,price_180d,return_30d,return_90d,return_180d,signal_correct_30d,signal_correct_90d,spy_return_90d,adjusted_return_90d
947de869-0e7f-4cfa-9fea-af80f74eed0b,ARES,ARES MANAGEMENT LLC,0001259313,,10% Owner,2023-03-15,P,buy,250000,23.8518,5962950,0001104659-23-033890,2023-03-17,75.36000061035156,82.86000061035156,94.81999969482422,105.5999984741211,9.95,25.82,40.13,true,true,12.17,13.65
05a4f9e4-569f-48e9-af39-e4c6f5dc1b22,ARES,ARES MANAGEMENT LLC,0001259313,,10% Owner,2023-03-16,P,buy,81208,23.6288,1918847.59,0001104659-23-033890,2023-03-17,76.2699966430664,82.94999694824219,94.16999816894531,105.62000274658203,8.76,23.47,38.48,true,true,10.37,13.1
9cfbf29b-4a87-4f1f-9b25-176e7be2b63c,ARES,ARES MANAGEMENT LLC,0001259313,,10% Owner,2023-03-27,P,buy,750000,21.4778,16108350,0001104659-23-038303,2023-03-29,81.08999633789062,81.62999725341797,91.70999908447266,105.69999694824219,0.67,13.1,30.35,true,true,8.81,4.29
c44add14-1e3d-4df0-9c63-cf33bd29c5c9,ARES,ARES MANAGEMENT LLC,0001259313,,10% Owner,2023-03-28,P,buy,500000,20.5975,10298750,0001104659-23-038303,2023-03-29,80.0999984741211,83.44999694824219,91.70999908447266,105.69999694824219,4.18,14.49,31.96,true,true,9.06,5.43
263b011b-fd76-4c8d-a617-0ee1eaf4393d,ARES,ARES MANAGEMENT LLC,0001259313,,10% Owner,2023-03-29,P,buy,139522,21.0939,2943063.12,0001104659-23-040345,2023-03-31,81.4000015258789,87.58999633789062,93.0199966430664,105.69999694824219,7.6,14.28,29.85,true,true,8.68,5.6
d4e80a5a-67a7-48a8-8d64-d9c1ea36c7c7,ARES,ARES MANAGEMENT LLC,0001259313,,10% Owner,2023-04-14,P,buy,200000,21.4401,4288020,0001104659-23-046861,2023-04-18,82.86000061035156,83.2699966430664,101.0999984741211,111.13999938964844,0.49,22.01,34.13,true,true,8.99,13.02
647b5e29-c259-4ec4-b300-85140aff0b3d,ARES,ARES MANAGEMENT LLC,0001259313,,10% Owner,2023-04-20,P,buy,200000,20.8459,4169180,0001104659-23-048977,2023-04-24,86.26000213623047,85.12999725341797,102.06999969482422,109.5199966430664,-1.31,18.33,26.96,false,true,10.52,7.81
6310c3c1-79e3-4e38-8bbd-6936ef853c82,ARES,ARES MANAGEMENT LLC,0001259313,,10% Owner,2023-04-25,P,buy,250000,21.5567,5389175,0001104659-23-051320,2023-04-27,83.2699966430664,84.27999877929688,100.47000122070312,100.98999786376953,1.21,20.66,21.28,true,true,11.85,8.81
0fd1c187-2b1a-489f-b890-79fc188cb088,ARES,ARES MANAGEMENT LLC,0001259313,,10% Owner,2023-05-04,P,buy,200000,21.8576,4371520,0001104659-23-057136,2023-05-08,79.52999877929688,89.13999938964844,100.44999694824219,98.58999633789062,12.08,26.3,23.97,true,true,11.11,15.19
4fa5c79b-ee33-488b-8a65-dd7ff840f0b9,ARES,ARES MANAGEMENT LLC,0001259313,,10% Owner,2023-05-05,P,buy,160844,19.9445,3207953.16,0001104659-23-057136,2023-05-08,81.94999694824219,89.13999938964844,99.80000305175781,101.70999908447266,8.77,21.78,24.11,true,true,8.78,13
c057b72a-deea-4189-b5be-2e883e938820,ARES,ARES MANAGEMENT LLC,0001259313,,10% Owner,2023-08-22,P,buy,179168,15.1669,2717423.14,0001104659-23-094983,2023-08-24,98.5,104.73999786376953,108.38999938964844,132.61000061035156,6.34,10.04,34.63,true,true,3.68,6.36
57e5660e-79b2-4463-ba21-62d91ef4309a,ARES,ARES MANAGEMENT LLC,0001259313,,10% Owner,2023-08-23,P,buy,33275,15.1809,505144.45,0001104659-23-094983,2023-08-24,99.62000274658203,104.55999755859375,107.87999725341797,132.61000061035156,4.96,8.29,33.12,true,true,2.31,5.98
0ec8ac9a-12f2-4b80-a67c-549ca35d8ae2,ARES,ARES MANAGEMENT LLC,0001259313,,10% Owner,2023-08-24,P,buy,37557,15.2712,573540.46,0001104659-23-095967,2023-08-28,99.68000030517578,105.69999694824219,108.81999969482422,132.61000061035156,6.04,9.17,33.04,true,true,4.15,5.02
fed9fdcf-7c5b-4cf2-ae4c-7af17ab6029a,ARES,ARES MANAGEMENT LLC,0001259313,,10% Owner,2023-08-28,P,buy,7397,14.9385,110500.08,0001104659-23-096976,2023-08-30,100.79000091552734,103.70999908447266,108.93000030517578,131.3000030517578,2.9,8.08,30.27,true,true,2.65,5.43
3391f699-c8f4-482a-8e3d-74c60b6bfc38,ARES,ARES MANAGEMENT LLC,0001259313,,10% Owner,2023-09-11,P,buy,150000,14.5152,2177280,0001104659-23-100445,2023-09-13,105.5999984741211,111.13999938964844,110.72000122070312,132.58999633789062,5.25,4.85,25.56,true,true,3.02,1.83
148bdb99-8b56-408e-8843-acb168979d71,ARES,ARES MANAGEMENT LLC,0001259313,,10% Owner,2023-09-15,P,buy,100000,14.7885,1478850,0001104659-23-101950,2023-09-19,105.0999984741211,110.04000091552734,114.0999984741211,134.72000122070312,4.7,8.56,28.18,true,true,6.46,2.1
0e55e531-f408-4144-8211-805e5a96e868,ARES,ARES MANAGEMENT LLC,0001259313,,10% Owner,2023-10-02,P,buy,150000,14.7966,2219490,0001104659-23-106835,2023-10-04,102.44000244140625,101.70999908447266,115.45999908447266,132.38999938964844,-0.71,12.71,29.24,false,true,10.61,2.1
9ef0fa62-fe00-4df8-bd71-eaa6d17140da,ARES,ARES MANAGEMENT LLC,0001259313,,10% Owner,2023-10-18,P,buy,150000,18.9262,2838930,0001104659-23-110583,2023-10-20,107.66000366210938,107.08000183105469,116.93000030517578,129.3000030517578,-0.54,8.61,20.1,false,true,10.39,-1.78
8a320cb7-bc1d-493a-844b-894f6c6e266f,IDXX,SZOSTAK M ANNE,0001094176,,Director,2016-02-17,P,buy,2000,69.9405,139881,0001140361-16-054824,2016-02-25,71.5199966430664,75.44999694824219,87.2300033569336,111.91999816894531,5.49,21.97,56.49,true,true,6.21,15.76
b7f0f3cf-32cc-4701-8b05-ddff68f0eedc,DAL,Carter Peter W,0001647706,EVP and Chief Legal Officer,EVP and Chief Legal Officer,2016-05-04,P,buy,2500,41.416,103540,0001019687-16-006129,2016-05-05,41.43000030517578,41.56999969482422,36.38999938964844,41.77000045776367,0.34,-12.17,0.82,true,false,5.14,-17.31
ff5cef51-d33d-44f0-ba9a-e5825810a08e,BMY,Samuels Theodore R. II,0001688276,,Director,2017-02-27,P,buy,12000,56.77,681240,0000014272-17-000063,2017-03-01,56.560001373291016,55.95000076293945,53.93000030517578,58.58000183105469,-1.08,-4.65,3.57,false,false,1.85,-6.5
13c68ce0-d57b-4762-961d-8f1523556421,BMY,Samuels Theodore R. II,0001688276,,Director,2017-08-02,P,buy,6000,55.937,335622,0000014272-17-000169,2017-08-03,55.22999954223633,59.900001525878906,61.65999984741211,64.43000030517578,8.46,11.64,16.66,true,true,3.92,7.72
42c2bce2-de6d-4c42-9639-3078128e9d5d,BMY,Samuels Theodore R. II,0001688276,,Director,2017-12-15,P,buy,4000,62.2968,249187.2,0000014272-17-000208,2017-12-18,62.40999984741211,59.91999816894531,66.25,53.459999084472656,-3.99,6.15,-14.34,false,true,3.19,2.96
c46f634a-006b-437f-9650-fe748d996d62,BMY,Samuels Theodore R. II,0001688276,,Director,2023-11-20,P,buy,8500,49.81,423385,0000014272-23-000185,2023-11-21,48.900001525878906,50.959999084472656,49.86000061035156,43.36000061035156,4.21,1.96,-11.33,true,true,9.36,-7.4
57c102b1-03e9-4bba-9445-9ef794444331,INTC,SWAN ROBERT HOLMES,0001218363,Chief Financial Officer,Chief Financial Officer,2017-06-05,P,buy,6944,36.3052,252103.31,0001127602-17-020809,2017-06-07,36.34000015258789,34.34000015258789,35.02000045776367,44.4900016784668,-5.5,-3.63,22.43,false,false,0.85,-4.48
e6b27cd1-a19b-4cdc-8f2d-9063a8b8b3d2,INTC,SWAN ROBERT HOLMES,0001218363,Interim CEO [CFO],Interim CEO [CFO],2018-07-30,P,buy,5243,47.69,250038.67,0001127602-18-024153,2018-07-31,47.689998626708984,48.75,45.400001525878906,46.709999084472656,2.22,-4.8,-2.05,true,false,-5.75,0.95
6275daa5-fbfa-40d9-bb6d-ad3cd0b2c35e,INTC,SWAN ROBERT HOLMES,0001218363,Interim CEO [CFO],Interim CEO [CFO],2018-11-29,P,buy,5117,48.3008,247155.19,0001127602-18-034985,2018-12-03,47.70000076293945,46.93000030517578,53.2400016784668,43.56999969482422,-1.61,11.61,-8.66,false,true,1.91,9.7
b71933fb-2a0d-4729-ba3b-d06bf8c78943,INTC,SWAN ROBERT HOLMES,0001218363,Interim CEO [CFO],Interim CEO [CFO],2018-12-06,P,buy,5263,46.74,245992.62,0001127602-18-035678,2018-12-10,48.369998931884766,47.439998626708984,52.95000076293945,44.790000915527344,-1.92,9.47,-7.4,false,true,2.78,6.69
df500998-26a6-4cf5-839a-fa4f86949d92,INTC,SWAN ROBERT HOLMES,0001218363,CEO,CEO,2019-08-28,P,buy,10918,45.7,498952.6,0001127602-19-027597,2019-08-29,45.790000915527344,50.779998779296875,58.900001525878906,61.7599983215332,10.9,28.63,34.88,true,true,8.72,19.91
730bf2ed-c002-45cc-a8cd-22c53b67c747,INTC,SWAN ROBERT HOLMES,0001218363,CEO,CEO,2020-07-24,P,buy,8021,50,401050,0001127602-20-022178,2020-07-28,50.59000015258789,49.13999938964844,53.900001525878906,58.66999816894531,-2.87,6.54,15.97,false,true,7.4,-0.86
694b0cda-7ad2-4dec-b3b1-bdb5fcb13f36,INTC,SWAN ROBERT HOLMES,0001218363,CEO,CEO,2020-10-28,P,buy,8021,44.96,360624.16,0001127602-20-027643,2020-10-29,44.25,47.45000076293945,55.209999084472656,58.7599983215332,7.23,24.77,32.79,true,true,17.49,7.28
52a2213a-a1aa-4652-bcbd-2fc5ae9d51bc,INTC,SWAN ROBERT HOLMES,0001218363,CEO,CEO,2021-01-25,P,buy,12700,56.0868,712302.36,0001127602-21-002713,2021-01-27,55.439998626708984,63.189998626708984,58.7599983215332,54.310001373291016,13.98,5.99,-2.04,true,true,8.64,-2.65
297144ca-de35-45c6-8115-ea97dd2b07b7,ROP,WALLMAN RICHARD F,0001198092,,Director,2018-03-12,P,buy,500,282.59,141295,0001209191-18-019170,2018-03-13,282.8299865722656,270.0199890136719,285.5299987792969,306.260009765625,-4.53,0.95,8.28,false,true,0.01,0.94
7da76ed5-a5a3-4123-b52a-77e04648ad23,ROP,WALLMAN RICHARD F,0001198092,,Director,2018-05-23,P,buy,500,278,139000,0001209191-18-032582,2018-05-23,278.8800048828125,276.2200012207031,303.6199951171875,294.0299987792969,-0.95,8.87,5.43,false,true,4.75,4.12
4db49895-eb77-4097-8855-db3b7d2cdcf9,ROP,WALLMAN RICHARD F,0001198092,,Director,2018-07-27,P,buy,500,299.5,149750,0001209191-18-044178,2018-07-27,298.8399963378906,297.57000732421875,265.3399963378906,276.260009765625,-0.42,-11.21,-7.56,false,false,-4.03,-7.18
3a8e4817-0ef1-49ce-bd54-26dc3d3c8f10,ROP,WALLMAN RICHARD F,0001198092,,Director,2018-09-14,P,buy,500,312.35,156175,0001209191-18-051007,2018-09-14,310.8299865722656,279.489990234375,281.20001220703125,326.3399963378906,-10.08,-9.53,4.99,false,false,-8.77,-0.76
59ed2511-df38-4208-af9d-d227828aede3,ROP,WALLMAN RICHARD F,0001198092,,Director,2019-03-15,P,buy,500,326.9659,163482.95,0001209191-19-019718,2019-03-15,326.2099914550781,351.42999267578125,365.30999755859375,354.010009765625,7.73,11.99,8.52,true,true,2.94,9.05
20748f89-0604-4479-bdb3-5dcf7d84e9f8,ROP,WALLMAN RICHARD F,0001198092,,Director,2021-06-10,P,buy,2000,453.25,906500,0001209191-21-039792,2021-06-11,453.6700134277344,482.3399963378906,482.4599914550781,471.92999267578125,6.32,6.35,4.02,true,true,6.44,-0.09
0699134d-8181-44bc-a217-f01a0937fa1c,ROP,WALLMAN RICHARD F,0001198092,,Director,2022-11-04,P,buy,1000,390,390000,0001209191-22-055936,2022-11-07,396.0299987792969,436.82000732421875,432.54998779296875,456.4200134277344,10.3,9.22,15.25,true,true,10.74,-1.52
b971ccab-f0ed-4ec6-9c64-90ee72f341e8,ROP,WALLMAN RICHARD F,0001198092,,Director,2023-02-14,P,buy,1000,424.95,424950,0001209191-23-009737,2023-02-15,426.760009765625,428.4200134277344,461.8800048828125,496.2099914550781,0.39,8.23,16.27,true,true,0.09,8.14
d5d73965-3ea7-4da2-ba2b-62f3d11d7fa1,CTSH,VELLI JOSEPH M,0001209494,,Director,2018-03-14,P,buy,2500,84.0975,210243.75,0001209191-18-020104,2018-03-16,83.62999725341797,80.81999969482422,78.25,75.55999755859375,-3.36,-6.43,-9.65,false,false,1.31,-7.74
cb1418fe-4049-4538-8d49-1e7692d4dc75,SLB,Al Mogharbel Khaled,0001580649,"President, Eastern Hemisphere","President, Eastern Hemisphere",2018-03-28,P,buy,3000,64.3,192900,0001127602-18-012927,2018-03-28,63.209999084472656,69.08000183105469,66.0199966430664,61.599998474121094,9.29,4.45,-2.55,true,true,4.53,-0.08
2bd3a0ee-254d-4ec9-977b-c83408c2eec7,PANW,Arora Nikesh,0001468233,Chief Executive Officer,Chief Executive Officer,2018-06-07,P,buy,800,196.761,157408.8,0001209191-18-036931,2018-06-11,33.08333206176758,34.81666564941406,37.038333892822266,29.541667938232422,5.24,11.95,-10.71,true,true,4.2,7.75
a2def0d9-248d-4bbc-b73d-acb55095f158,PANW,Arora Nikesh,0001468233,Chief Executive Officer,Chief Executive Officer,2018-06-08,P,buy,800,196.98,157584,0001209191-18-036931,2018-06-11,33.2216682434082,34.81666564941406,36.72833251953125,30.296667098999023,4.8,10.56,-8.8,true,true,3.58,6.98
9638d9f2-07d0-4340-8c2d-53d214db1e34,PANW,Arora Nikesh,0001468233,Chief Executive Officer,Chief Executive Officer,2018-06-13,P,buy,701,209.62,146943.62,0001209191-18-038171,2018-06-15,35.508331298828125,35.991668701171875,39.02000045776367,29.873332977294922,1.36,9.89,-15.87,true,true,3.96,5.93
a32bc3ab-991f-45da-863d-3a34a4bebaa0,PANW,Arora Nikesh,0001468233,Chief Executive Officer,Chief Executive Officer,2018-06-14,P,buy,1193,213.951,255243.54,0001209191-18-038171,2018-06-15,35.926666259765625,35.72666549682617,39.371665954589844,30.73666763305664,-0.56,9.59,-14.45,false,true,3.73,5.86
8afa14bb-fd21-4e7b-8a33-ceb64be8858a,PANW,Arora Nikesh,0001468233,Chief Executive Officer,Chief Executive Officer,2018-06-15,P,buy,600,211.54,126924,0001209191-18-038171,2018-06-15,35.766666412353516,35.72666549682617,39.349998474121094,31.586666107177734,-0.11,10.02,-11.69,false,true,4.94,5.08
c4d4d065-3090-46c1-969f-4eff3d7a02c9,PANW,Arora Nikesh,0001468233,Chief Executive Officer,Chief Executive Officer,2019-11-27,P,buy,25000,221.5393,5538482.5,0001209191-19-058598,2019-12-02,37.04499816894531,38.878334045410156,32.82666778564453,38.5283317565918,4.95,-11.39,4,true,false,-0.9,-10.49
93a9b253-2714-4229-93e5-a17a5010b29a,FAST,FLORNESS DANIEL L,0001017427,CEO and President,CEO and President,2018-10-12,P,buy,2000,51.95,103900,0001179110-18-012186,2018-10-15,13.017499923706055,13.529999732971191,13.619999885559082,16.297500610351562,3.94,4.63,25.2,true,true,-6.19,10.82
9df88563-0000-49d3-a584-be0b97c50055,FAST,FLORNESS DANIEL L,0001017427,CEO AND PRESIDENT,CEO AND PRESIDENT,2022-09-14,P,buy,4000,48,192000,0001415889-22-009696,2022-09-16,23.959999084472656,21.934999465942383,25.06999969482422,25.850000381469727,-8.45,4.63,7.89,false,true,1.87,2.76
5efcb236-3de0-415a-8880-f3687a6654bc,CAT,De Lange Bob,0001694342,Group President,Group President,2018-10-26,P,buy,1080,115.58,124826.4,0000018230-18-000288,2018-10-30,115.05000305175781,124.80000305175781,132.72999572753906,137.72999572753906,8.47,15.37,19.71,true,true,-0.67,16.04
99a711b9-8b36-4841-943b-03b4703dc9e3,EBAY,SWAN ROBERT HOLMES,0001218363,,Director,2019-01-02,P,buy,17787,28.2097,501765.93,0001218363-19-000002,2019-01-04,28.850000381469727,34.310001373291016,37.91999816894531,39.88999938964844,18.93,31.44,38.27,true,true,14.31,17.13
ccb1916d-8f31-41bf-9fff-3a2ef71f7405,CVS,LUDWIG EDWARD J,0001221783,,Director,2019-03-01,P,buy,4000,58.27,233080,0001127602-19-009462,2019-03-04,58.130001068115234,54.189998626708984,52.75,59.47999954223633,-6.78,-9.26,2.32,false,false,-0.5,-8.76
681b3312-e7b1-4f0b-a2b5-038ef9950fb1,CVS,LUDWIG EDWARD J,0001221783,,Director,2019-03-08,P,buy,2000,52.8,105600,0001127602-19-010801,2019-03-11,52.93000030517578,54.150001525878906,54.11000061035156,61.65999984741211,2.3,2.23,16.49,true,true,3.77,-1.54
0caaeeae-a94e-4eea-92cb-939168efa7be,CVS,LUDWIG EDWARD J,0001221783,,Director,2021-02-17,P,buy,3000,72,216000,0001127602-21-006284,2021-02-17,72.70999908447266,73.18000030517578,88.61000061035156,85.38999938964844,0.65,21.87,17.44,true,true,4.98,16.89
82e1b5d6-2da3-427c-a5c6-166052d56b24,CVS,LUDWIG EDWARD J,0001221783,,Director,2021-08-05,P,buy,3000,79.545,238635,0001127602-21-023166,2021-08-05,80.05000305175781,86.58000183105469,96.33999633789062,106.2699966430664,8.16,20.35,32.75,true,true,5.2,15.15
13a8db05-46d4-41f5-ab33-020fcccc9b93,CVS,LUDWIG EDWARD J,0001221783,,Director,2022-02-10,P,buy,1000,105.9044,105904.4,0001127602-22-004581,2022-02-11,105.31999969482422,104.48999786376953,97.98999786376953,103.69000244140625,-0.79,-6.96,-1.55,false,false,-12.59,5.63
e0500b80-4b65-4318-a604-265c893a79c4,CVS,LUDWIG EDWARD J,0001221783,,Director,2023-11-03,P,buy,2000,70.465,140930,0001127602-23-026822,2023-11-06,70.25,68.4800033569336,73.91999816894531,56.310001373291016,-2.52,5.22,-19.84,false,true,12.54,-7.32
c42dfde0-3749-4be2-a7f5-68a385faf4f4,CVS,Mahoney Michael F,0001533022,,Director,2024-05-02,P,buy,9181,54.4923,500293.81,0001127602-24-013995,2024-05-02,55.150001525878906,60.209999084472656,60.33000183105469,56.25,9.17,9.39,1.99,true,true,9.06,0.33
e1e66dc1-05c4-4c36-9239-61e23b88fad3,CVS,Mahoney Michael F,0001533022,,Director,2025-02-18,P,buy,30000,66.7,2001000,0001127602-25-005398,2025-02-19,65.56999969482422,68.63999938964844,62.779998779296875,70.16999816894531,4.68,-4.25,7.02,true,false,-2.72,-1.53
27d73324-12e6-45ab-b6e7-d6eac636887f,CI,Evanko Brian C,0001722909,President Government Business,President Government Business,2019-03-11,P,buy,2000,163.4,326800,0001225208-19-005235,2019-03-13,163.6300048828125,168.1999969482422,156.5500030517578,162.16000366210938,2.79,-4.33,-0.9,true,false,3.78,-8.11
de5a86f7-46fc-4239-8097-51905731113e,CI,Cordani David,0001318751,President & CEO,President & CEO,2019-09-09,P,buy,32509,155.17,5044421.53,0001225208-19-012228,2019-09-09,162.16000366210938,149.58999633789062,195.9499969482422,181.60000610351562,-7.75,20.84,11.99,false,true,5.26,15.58
f0ed2c72-3812-4614-b57a-b9ce135101e5,CI,Cordani David,0001318751,Chairman & CEO,Chairman & CEO,2025-11-03,P,buy,4134,241.8762,999916.21,0001318751-25-000004,2025-11-03,258.6199951171875,270.32000732421875,271.5400085449219,,4.52,5,,true,true,1.77,3.23
49b63a76-6014-4849-8d4a-08246cde7c0d,WAB,DeNinno David L,0001543091,"Exec VP, General Counsel, Sec.","Exec VP, General Counsel, Sec.",2019-05-21,P,buy,3000,64.51,193530,0001209191-19-031990,2019-05-22,64.66000366210938,72.29000091552734,68.0999984741211,78.87000274658203,11.8,5.32,21.98,true,true,2.03,3.29
bd0a913f-fe60-433b-afc2-3fa8162aedb5,ABBV,AUSTIN ROXANNE S,0001061632,,Director,2019-06-26,P,buy,11500,67.5,776250,0001179110-19-008214,2019-06-28,68,67.76000213623047,72.94999694824219,90.25,-0.35,7.28,32.72,false,true,1.86,5.42
2db74a10-403d-4bc8-b00e-fd74b757994c,ABBV,AUSTIN ROXANNE S,0001061632,,Director,2019-07-30,P,buy,10000,66.35,663500,0001179110-19-008938,2019-07-31,67.18000030517578,66.22000122070312,78.33000183105469,84.0199966430664,-1.43,16.6,25.07,false,true,0.86,15.74
62411887-f8aa-4039-b1d6-08422fbc4061,FDX,MARTIN R BRAD,0001186888,,Director,2019-09-27,P,buy,1000,145,145000,0001127602-19-029414,2019-10-01,144.9600067138672,158.39999389648438,152.49000549316406,118.30999755859375,9.27,5.19,-18.38,true,true,9.32,-4.13
5d287570-c5e1-454d-a27d-9d25b1d08746,VST,HELM SCOTT B,0001711936,,Director,2019-12-05,P,buy,5000,24.6,123000,0001209191-19-059700,2019-12-09,24.450000762939453,22.690000534057617,21.049999237060547,20.6299991607666,-7.2,-13.91,-15.62,false,false,0.27,-14.18
319f6588-0525-49a5-aa15-cc49263ae4d2,VST,HELM SCOTT B,0001711936,,Director,2019-12-09,P,buy,5000,23.605,118025,0001209191-19-060034,2019-12-11,23.670000076293945,23.1299991607666,18.43000030517578,22,-2.28,-22.14,-7.06,false,false,-12.63,-9.51
fcb6c71d-bcba-41d3-8799-b671f7e41fe3,VST,HELM SCOTT B,0001711936,,Director,2020-03-03,P,buy,20000,20.212,404240,0001209191-20-016394,2020-03-04,20.25,15.979999542236328,20.940000534057617,19.229999542236328,-21.09,3.41,-5.04,false,true,1.77,1.64
b8b18d80-d90b-4b35-afb5-efc0fc12796d,VST,HELM SCOTT B,0001711936,,Director,2020-03-11,P,buy,20000,17.36,347200,0001209191-20-018928,2020-03-13,17.790000915527344,17.139999389648438,21.170000076293945,17.850000381469727,-3.65,19,0.34,false,true,16.92,2.08
3dc8d2b0-d126-4f56-9f73-3240d32dd178,VST,HELM SCOTT B,0001711936,,Director,2020-03-12,P,buy,12000,14.895,178740,0001209191-20-019210,2020-03-16,14.550000190734863,17.139999389648438,21.219999313354492,17.850000381469727,17.8,45.84,22.68,true,true,28.57,17.27
173ea933-d8dd-421f-bc0e-73ac041124f6,VST,HELM SCOTT B,0001711936,,Director,2020-03-17,P,buy,20000,13.459,269180,0001209191-20-019915,2020-03-18,12.890000343322754,16.100000381469727,19.8700008392334,18.8700008392334,24.9,54.15,46.39,true,true,21.46,32.69
c6b2057f-1baa-43f0-b681-d258f7051f06,VST,HELM SCOTT B,0001711936,,Director,2020-03-20,P,buy,13060,13.923,181834.38,0001209191-20-020776,2020-03-23,14.079999923706055,16.889999389648438,20.290000915527344,18.610000610351562,19.96,44.11,32.17,true,true,36.27,7.84
dcc11db8-37fc-4c27-877f-aed647b3dfe1,VST,HELM SCOTT B,0001711936,,Director,2020-05-11,P,buy,10000,18.425,184250,0001209191-20-028894,2020-05-13,18.31999969482422,21.219999313354492,19.200000762939453,18.90999984741211,15.83,4.8,3.22,true,true,14.72,-9.92
343f3345-84dd-40b1-9186-a4d747ed65d9,VST,HELM SCOTT B,0001711936,,Director,2020-09-08,P,buy,20000,18.188,363760,0001209191-20-050072,2020-09-10,17.850000381469727,18.280000686645508,18.969999313354492,18.8799991607666,2.41,6.27,5.77,true,true,10.77,-4.5
685623b3-d9a1-4439-a0a2-5a17925e68d7,VST,HELM SCOTT B,0001711936,,Director,2020-12-17,P,buy,10000,17.958,179580,0001209191-20-064637,2020-12-21,17.93000030517578,21.709999084472656,17.290000915527344,18.40999984741211,21.08,-3.57,2.68,true,false,6.72,-10.29
ebc1e20f-5a8f-43bd-9c73-9969ae4b2ec2,VST,HELM SCOTT B,0001711936,,Director,2020-12-18,P,buy,10000,17.66,176600,0001209191-20-064637,2020-12-21,17.649999618530273,21.709999084472656,16.790000915527344,18.139999389648438,23,-4.87,2.78,true,false,6.04,-10.91
d7ae8fcc-ac25-4f1d-ba19-94ca4fca9a96,VST,HELM SCOTT B,0001711936,,Director,2021-03-04,P,buy,10000,16.76,167600,0001209191-21-018224,2021-03-05,17.489999771118164,17.68000030517578,16.75,19.09000015258789,1.09,-4.23,9.15,true,false,11.58,-15.81
db386d66-de98-4dcd-aa3c-c92a785bb2b2,VST,HELM SCOTT B,0001711936,,Director,2021-05-06,P,buy,10000,15.68,156800,0001209191-21-031451,2021-05-10,16.059999465942383,17.610000610351562,18.90999984741211,19.8700008392334,9.65,17.75,23.72,true,true,4.75,13
521dbb9a-89be-4d74-a9a2-f477f4a1d65b,VST,HELM SCOTT B,0001711936,,Director,2022-05-26,P,buy,9000,26,234000,0001209191-22-032602,2022-05-27,25.93000030517578,23.75,25.190000534057617,23.43000030517578,-8.41,-2.85,-9.64,false,false,2.06,-4.91
f69baf59-460a-41ec-8d73-8a70dcbea766,VST,HELM SCOTT B,0001711936,,Director,2022-06-14,P,buy,20000,23.158,463160,0001209191-22-037234,2022-06-15,22.959999084472656,22.93000030517578,25.790000915527344,24.219999313354492,-0.13,12.33,5.49,false,true,9.92,2.41
b3623688-6de1-4a61-afc7-4d8249ccc38f,VST,HELM SCOTT B,0001711936,,Director,2022-06-17,P,buy,10000,22.398,223980,0001209191-22-038519,2022-06-21,22.420000076293945,22.81999969482422,25.3700008392334,24.350000381469727,1.78,13.16,8.61,true,true,6.63,6.53
3d50da93-5d7a-4c50-ac55-3a93084692ad,VST,HELM SCOTT B,0001711936,,Director,2022-11-08,P,buy,10000,23.867,238670,0001209191-22-056416,2022-11-10,24.1200008392334,23.59000015258789,22.969999313354492,23.3799991607666,-2.2,-4.77,-3.07,false,false,7.29,-12.06
6d518997-d6a0-4d15-a462-707e2b682e8b,VST,HELM SCOTT B,0001711936,,Director,2022-11-09,P,buy,5000,23.491,117455,0001209191-22-056416,2022-11-10,23.549999237060547,23.860000610351562,23.239999771118164,23.3799991607666,1.32,-1.32,-0.72,true,false,10.97,-12.29
12e9c034-514b-4637-b1bc-f2f17d2ef34f,VST,HELM SCOTT B,0001711936,,Director,2022-11-15,P,buy,10000,23.39,233900,0001209191-22-057322,2022-11-16,22.700000762939453,24.329999923706055,23.049999237060547,24.799999237060547,7.18,1.54,9.25,true,true,3.6,-2.06
54792ebb-5626-425a-9415-4507a017ea78,VST,HELM SCOTT B,0001711936,,Director,2022-11-21,P,buy,10000,22.86,228600,0001209191-22-058552,2022-11-23,22.8799991607666,24.170000076293945,22.56999969482422,24.510000228881836,5.64,-1.35,7.12,true,false,1.14,-2.49
358d3fa7-8a87-4c27-80c6-8c68df94b662,VST,HELM SCOTT B,0001711936,,Director,2023-03-09,P,buy,10000,26.28,262800,0001209191-23-018116,2023-03-13,25.690000534057617,24.420000076293945,25.15999984741211,32.5,-4.94,-2.06,26.51,false,false,8.94,-11
d5dcb974-a8e6-4fd5-8bf9-08eaceb143c7,VST,HELM SCOTT B,0001711936,,Director,2023-03-10,P,buy,10000,24.89,248900,0001209191-23-018116,2023-03-13,24.520000457763672,24.420000076293945,24.81999969482422,32.810001373291016,-0.41,1.22,33.81,false,true,11.2,-9.98
23a42d70-4c4d-48f7-9189-f0282919d503,VST,HELM SCOTT B,0001711936,,Director,2023-03-17,P,buy,11000,24.72,271920,0001209191-23-020065,2023-03-20,24.84000015258789,24.25,25.329999923706055,33.18000030517578,-2.38,1.97,33.57,false,true,13.49,-11.52
